transaction_id,timestamp,amount,state,merchant_category,card_present,distance_from_home,time_since_last_transaction,transaction_count_24h,device_type,operating_system,browser_type,failed_attempts_1h,ip_proxy_score,transaction_velocity_6h,customer_age_years,account_age_days,card_bin_risk_score,customer_risk_score,chargeback_flag,is_fraud,hour_of_day,day_of_week,weekend,is_night,amount_bracket,amount_velocity_24h,composite_risk_score,location_risk_score
TXN-00935972,2025-02-01 00:05:15,29.24,NY,Other,1,87.0,64.70834581321635,10,Desktop,Windows,Chrome,1,0.1586988536731811,2,34,1166,0.3337212626690569,0.1619694445728394,0,0,0,5,1,1,Medium,107.91467935462808,0.2687,0.2359629718716135
TXN-00935946,2025-02-01 00:05:15,139.77,FL,Gas Station,0,115.8,36.40610779448785,10,Tablet,Windows,Firefox,1,0.304186789850713,9,47,1339,0.097493075925773,0.1225237973043287,0,0,0,5,1,1,Low,115.6426541505138,0.2052,0.2966452002607427
TXN-00935808,2025-02-01 00:05:15,132.11,NY,Dining,1,23.8,147.62916557214473,4,Desktop,macOS,Chrome,0,0.1079316175067278,3,52,1002,0.1756370065561658,0.2009005182703016,0,0,0,5,1,1,High,68.13886349344003,0.279,0.1844400554166128
TXN-00935847,2025-02-01 00:05:15,18.11,TX,Grocery,0,132.7,18.02070585074194,15,Mobile,macOS,Safari,1,0.7049154482407481,10,48,659,0.5992058836873191,0.4140728934174625,0,0,0,5,1,1,Very Low,118.46734888098784,0.2633,0.130555650149444
TXN-00935952,2025-02-01 00:05:15,246.39,GA,Retail,0,195.4,117.15063913190842,6,Desktop,macOS,Firefox,0,0.4339500799327824,41,53,440,0.3759576749847627,0.3810897899680078,0,0,0,5,1,1,Medium,129.45073174881264,0.375,0.2796358002664069
TXN-00935864,2025-02-01 00:05:15,451.11,TX,Electronics,1,148.9,20.13502990606499,8,Mobile,Linux,Safari,1,0.5713134076545928,3,51,851,0.1800932761721246,0.4077023310095644,0,0,0,5,1,1,Very High,95.87678225645656,0.3872,0.3108789815138252
TXN-00935882,2025-02-01 00:05:15,82.58,FL,Online Shopping,1,124.6,58.34065418373614,3,Tablet,Windows,Safari,0,0.5442890671860502,8,51,-2,0.2521600510025435,0.1029160900926126,0,0,0,5,1,1,Very Low,151.03331516859745,0.3191,0.0597359314081017
TXN-00935885,2025-02-01 00:05:15,126.0,NC,Money Transfer,1,70.8,64.16338078030181,6,Desktop,Android,Safari,0,0.4220445959453373,11,40,1412,0.2283169241467798,0.3558891931989728,0,0,0,5,1,1,High,40.89932947775381,0.2324,0.0333046848067178
TXN-00935987,2025-02-01 01:05:15,88.83,FL,Gas Station,0,131.2,58.59614483240881,2,Mobile,Android,Other,1,0.6411335425084124,5,37,987,0.4812638626173153,0.13656656138238,0,0,1,5,1,1,High,147.3329304354247,0.2837,0.4077354438058442
TXN-00936014,2025-02-01 01:05:15,194.14,GA,Gas Station,1,99.5,46.2210226181583,9,Tablet,macOS,Other,0,0.0695899095054177,9,30,1145,0.3412234727116685,0.0383107326331167,0,0,1,5,1,1,High,62.65562085500755,0.2656,0.2049272152469842
TXN-00936021,2025-02-01 01:05:15,196.21,FL,Entertainment,0,116.7,69.52894138443402,16,Tablet,Windows,Safari,0,0.2617137582832043,6,53,587,0.0788534048469823,0.059320061280205,0,0,1,5,1,1,Very High,75.97355815484259,0.1411,0.0386107525859491
TXN-00936131,2025-02-01 01:05:15,90.34,FL,Travel,1,84.2,35.47628452707048,4,Tablet,iOS,Safari,1,0.6097819874262276,4,30,2089,0.1468523548727636,0.3095515562524453,0,0,1,5,1,1,Low,91.93030436764856,0.335,0.0498542933691398
TXN-00936043,2025-02-01 01:05:15,143.53,TX,Grocery,0,39.2,11.73972568491069,2,Desktop,Windows,Safari,0,0.1859159086473209,22,66,963,0.3445569884154465,0.3326191380467331,0,0,1,5,1,1,Very High,77.68586680717688,0.3349,0.2057411918198714
TXN-00936018,2025-02-01 01:05:15,10.43,PA,Dining,0,192.4,8.409464166233644,3,Tablet,iOS,Safari,2,0.0613188433650883,9,76,879,0.1001052748350765,0.280760608553707,0,0,1,5,1,1,Medium,88.9734771636868,0.3074,0.3553659900084664
TXN-00936077,2025-02-01 01:05:15,96.08,FL,Money Transfer,1,86.3,24.383531313629824,6,Desktop,Windows,Safari,1,0.6592660508399,1,42,1024,0.0442044984922868,0.4014412590720082,0,0,1,5,1,1,Medium,41.08624945937829,0.1905,0.2215573454743091
TXN-00936019,2025-02-01 01:05:15,434.22,NC,Retail,1,268.7,18.62675922623652,9,Mobile,Linux,Chrome,1,0.2281214397542945,7,36,365,0.3916013476797,0.1860159648742969,0,0,1,5,1,1,Very High,103.24807010122854,0.2321,0.3202429834202683
TXN-00936030,2025-02-01 01:05:15,99.75,FL,Grocery,1,148.1,24.821252280378346,13,Tablet,iOS,Edge,1,0.1497345989205309,7,56,1004,0.2857957266198347,0.2520705775887764,0,0,1,5,1,1,High,30.12574953020857,0.2236,0.3578935196035425
TXN-00936065,2025-02-01 01:05:15,12.13,CA,Electronics,1,27.7,22.700906602633104,4,Desktop,iOS,Safari,1,0.0839109074823374,13,62,1299,0.2946137386338088,0.3338207328827077,0,0,1,5,1,1,Very Low,122.6310409439006,0.364,0.2927238542367925
TXN-00936113,2025-02-01 01:05:15,49.02,FL,Digital Goods,1,24.6,57.30945100235432,4,Tablet,Windows,Chrome,2,0.2221690325782584,5,22,960,0.3633750404001999,0.1215863613527644,0,0,1,5,1,1,Very Low,79.36543051461639,0.2809,0.1353228549510514
TXN-00936086,2025-02-01 01:05:15,98.76,NC,Grocery,1,45.2,58.56945977612566,14,Desktop,macOS,Chrome,0,0.2801185873066476,16,50,1708,0.1646449314098242,0.4719732947034192,0,0,1,5,1,1,Medium,83.60167039569835,0.281,0.052258416233925
TXN-00936102,2025-02-01 01:05:15,51.36,CA,Dining,0,110.1,30.325703510078704,10,Desktop,macOS,Chrome,0,0.4795142127589245,11,56,1117,0.3923589470884355,0.5816634163655253,0,0,1,5,1,1,Low,103.673680988459,0.3733,0.0809133295505192
TXN-00935979,2025-02-01 01:05:15,7.69,TX,Online Shopping,1,176.5,24.97045695859289,10,Tablet,iOS,Firefox,0,0.1284316500271383,5,42,562,0.2482813814511805,0.6230660598863744,1,1,1,5,1,1,Medium,154.63958997224523,0.3126,0.0865845042450516
TXN-00936001,2025-02-01 01:05:15,180.64,CA,Grocery,1,267.6,25.279204075998567,9,Tablet,Windows,Edge,2,0.2832030895732651,6,26,1142,0.1725845392072533,0.4710545113279137,0,0,1,5,1,1,Very High,97.014482584155,0.2223,0.2091025240169144
TXN-00936094,2025-02-01 01:05:15,241.21,MI,Retail,1,166.1,87.09657916363889,3,Tablet,macOS,Edge,1,0.4589485325647109,0,44,980,0.4542858670117428,0.544541086614392,0,0,1,5,1,1,Very High,93.89191568991068,0.334,0.0424876730262498
TXN-00935976,2025-02-01 01:05:15,28.85,FL,Grocery,1,119.8,52.632207045905645,1,Desktop,macOS,Firefox,3,0.3488706491963745,10,55,850,0.0874407367641197,0.4962108433497372,0,0,1,5,1,1,Low,89.4436023505739,0.2411,0.2250381317669816
TXN-00936033,2025-02-01 01:05:15,5.02,GA,Gas Station,1,62.8,41.73558135040391,9,Desktop,iOS,Firefox,5,0.4055363267147925,3,64,1519,0.3055766391848061,0.5512063268069962,0,0,1,5,1,1,Very Low,52.212247011690266,0.3108,0.0309692551553588
TXN-00936040,2025-02-01 01:05:15,23.56,CA,Retail,1,156.4,39.22876858761386,16,Desktop,Windows,Chrome,1,0.191025610285274,12,64,1424,0.4128773950662971,0.1231703229859544,0,0,1,5,1,1,Medium,106.4620468464902,0.39,0.1247251425022219
TXN-00936265,2025-02-01 02:05:15,87.7,NC,Retail,1,31.3,26.550731553929506,10,Desktop,Android,Chrome,1,0.1397630817981824,1,32,1002,0.2485909515449892,0.0179770910909999,0,0,2,5,1,1,Very High,81.67415492680126,0.2969,0.324928470261386
TXN-00936237,2025-02-01 02:05:15,14.26,CA,Grocery,0,118.0,35.13358379509739,2,Tablet,Android,Chrome,0,0.225640183192757,5,32,1294,0.2827082857624074,0.3749205372730505,0,0,2,5,1,1,Very Low,87.30043416093277,0.2627,0.0902294087935883
TXN-00936177,2025-02-01 02:05:15,15.26,IL,Travel,0,154.0,12.749678050887546,7,Tablet,iOS,,1,0.0936098074348481,11,62,788,0.5250719359870817,0.0847929858612029,0,0,2,5,1,1,Medium,111.5093329492085,0.3274,0.1273058776666388
TXN-00936285,2025-02-01 02:05:15,169.46,CA,Grocery,1,60.4,47.56539449710717,7,Mobile,Linux,Edge,0,0.1812453600073583,9,62,1082,0.1750000221825834,0.4572325129992773,0,0,2,5,1,1,Medium,83.49680494826731,0.3708,0.1900313538226561
TXN-00936149,2025-02-01 02:05:15,12.0,PA,Online Shopping,0,134.7,22.646263126911883,8,Mobile,Linux,Firefox,0,0.1545441118484556,16,49,1042,0.1157501585718113,0.4245724695427967,0,0,2,5,1,1,Very Low,113.5796842452607,0.4264,0.2936275796018955
TXN-00936180,2025-02-01 02:05:15,197.71,NC,Department Store,1,35.3,37.01591366581587,8,Mobile,Windows,Chrome,1,0.3429390891741538,6,44,853,0.1080062817173175,0.247458943419453,0,0,2,5,1,1,Very High,91.9421534218068,0.4242,0.0619868128196309
TXN-00936146,2025-02-01 02:05:15,47.63,NY,Online Shopping,0,99.3,33.4525108205217,5,Desktop,Other,Firefox,0,0.2706342824712759,9,54,404,0.2786212120448429,0.4147995058999162,0,0,2,5,1,1,Medium,105.34516916857088,0.2209,0.0563797735299369
TXN-00936270,2025-02-01 02:05:15,200.97,NY,Jewelry,0,59.3,50.43445076060144,4,Tablet,macOS,Safari,1,0.3009479229537847,3,55,1046,0.1303632020283722,0.1974370349433013,0,0,2,5,1,1,Very High,70.32708369042992,0.1672,0.2274159765474502
TXN-00936268,2025-02-01 02:05:15,48.12,CA,Entertainment,0,83.5,19.06938906817789,14,Tablet,Android,Firefox,3,0.4352309250606228,16,44,1578,0.2807137746674245,0.2086942323018715,0,0,2,5,1,1,Medium,121.90116495196678,0.2722,0.468982750229974
TXN-00936164,2025-02-01 02:05:15,38.59,MI,Grocery,1,111.9,10.967346025070103,7,Mobile,macOS,Safari,1,0.2384843645432969,5,38,1007,0.0946418984076331,0.5034995322814391,0,0,2,5,1,1,Low,134.2891169295646,0.2825,0.2076533449446241
TXN-00936275,2025-02-01 02:05:15,51.0,PA,Dining,0,191.6,49.21103906231736,7,Mobile,iOS,Firefox,0,0.1405738367143219,4,44,1593,0.4624863062397946,0.2833255014529485,0,0,2,5,1,1,Low,91.04777823299194,0.2458,0.4062655050309288
TXN-00936239,2025-02-01 02:05:15,468.53,PA,Department Store,1,146.7,28.439633099651644,9,Tablet,Linux,Firefox,0,0.3345924200706676,15,34,1341,0.4826775099474743,0.0710885746320741,0,0,2,5,1,1,Very High,98.4918334235643,0.3525,0.096398138649774
TXN-00936220,2025-02-01 02:05:15,203.72,MI,Department Store,1,99.5,19.12808805550675,10,Desktop,Android,Safari,1,0.541389276189964,3,35,489,0.090876638187641,0.1224355629994781,0,0,2,5,1,1,High,38.99190265592142,0.2785,0.1182882713539959
TXN-00936277,2025-02-01 02:05:15,91.26,CA,Retail,1,83.9,42.76915218627818,3,Desktop,Windows,Edge,0,0.2489449591428058,17,54,1281,0.4351151951529065,0.151874769926457,0,0,2,5,1,1,High,81.64950737632502,0.3417,0.0109078248600526
TXN-00936258,2025-02-01 02:05:15,25.2,CA,Online Shopping,1,286.9,34.69161656950061,5,Desktop,Android,Safari,2,0.1384308894695423,2,50,1379,0.181758062032346,0.2164829669502864,0,0,2,5,1,1,Low,104.79317330988192,0.3434,0.0953452549819353
TXN-00936168,2025-02-01 02:05:15,79.3,CA,Dining,1,79.2,34.0315634393308,4,Desktop,Windows,Chrome,0,0.1473001941920419,2,48,546,0.2699997866600561,0.2409545073975438,0,0,2,5,1,1,High,97.11679000399327,0.2841,0.1067299433267785
TXN-00936216,2025-02-01 02:05:15,40.03,FL,Retail,1,118.1,52.22822645799152,3,Desktop,macOS,Other,0,0.1562292113756483,3,20,1155,0.2235674335321898,0.1587652256558544,0,0,2,5,1,1,High,95.41556492104912,0.2447,0.1338504971572483
TXN-00936298,2025-02-01 02:05:15,40.82,GA,Grocery,1,17.8,37.51064082690489,1,Mobile,iOS,Chrome,0,0.1869376091405134,2,31,1082,0.5773024234201406,0.2082558964148892,0,0,2,5,1,1,Low,99.6148204933651,0.2501,0.268211940750564
TXN-00936175,2025-02-01 02:05:15,109.91,CA,Electronics,0,35.6,104.2825763704051,18,Mobile,Android,Edge,1,0.3337209740958829,2,48,1422,0.2289654279274242,0.3058756895395258,0,0,2,5,1,1,Very Low,50.25132630236735,0.2183,0.1405831791691321
TXN-00936170,2025-02-01 02:05:15,15.95,GA,Entertainment,1,217.3,88.63628554830376,12,Mobile,Android,Chrome,0,0.4009200737181161,7,52,1625,0.1386101201440449,0.2169956514383574,0,0,2,5,1,1,Very Low,141.4125672789201,0.4157,0.1687443433589232
TXN-00936208,2025-02-01 02:05:15,27.3,NC,Grocery,1,97.6,35.549550771734616,7,Tablet,Linux,Chrome,1,0.3009628437165824,1,47,566,0.1072699836449966,0.0157405994029443,0,0,2,5,1,1,Medium,110.55336371493728,0.3309,0.359095290365674
TXN-00936227,2025-02-01 02:05:15,21.62,CA,Entertainment,1,88.7,50.25663987312804,5,Desktop,iOS,Safari,0,0.1230839725412974,29,68,47,0.2390814545032968,0.2259012207881774,0,0,2,5,1,1,High,110.7618182706762,0.2315,0.1454660390985411
TXN-00936331,2025-02-01 03:05:15,15.35,CA,Retail,0,201.6,21.3891784493267,15,Tablet,Android,Safari,0,0.177239393501789,3,52,991,0.2860731384612144,0.2859253416101044,0,0,3,5,1,1,High,103.65447785735164,0.3696,0.1416910413968919
TXN-00936383,2025-02-01 03:05:15,10.53,TX,Travel,1,162.1,17.82957379024624,1,Desktop,Windows,Edge,0,0.3347625201704826,25,59,775,0.0815647946989265,0.1132175725811004,0,0,3,5,1,1,Low,87.05722384946763,0.1174,0.3973229247712166
TXN-00936473,2025-02-01 03:05:15,159.93,FL,Gas Station,1,31.9,45.69343599481911,10,Desktop,iOS,,0,0.1487549293436193,5,31,574,0.316809952528953,0.3085499475332285,0,0,3,5,1,1,Very High,117.55756689781332,0.2423,0.121803766285708
TXN-00936466,2025-02-01 03:05:15,22.53,FL,Online Shopping,1,66.0,43.87213038703784,23,Tablet,iOS,Chrome,1,0.477813072754427,0,62,510,0.0567467070973651,0.1001413390566925,0,0,3,5,1,1,Medium,76.14093805457274,0.2833,0.345510785899492
TXN-00936393,2025-02-01 03:05:15,34.95,CA,Travel,0,89.4,32.08520236090444,3,Mobile,Android,Safari,1,0.1133017686464393,5,62,1507,0.4959620277694981,0.2739256443746626,0,0,3,5,1,1,Low,66.28057989187892,0.2262,0.0925304882209365
TXN-00936334,2025-02-01 03:05:15,81.3,TX,Gas Station,1,177.4,38.097487017364216,1,Tablet,macOS,Safari,1,0.2969277449282481,20,36,1499,0.6399003378166443,0.3012520170090599,0,0,3,5,1,1,High,54.2178438334157,0.3052,0.1195157088001888
TXN-00936344,2025-02-01 03:05:15,9.96,MI,Online Shopping,1,58.2,17.846343671246053,5,Tablet,Android,Edge,1,0.282665167904132,4,47,1454,0.0397046247960462,0.3648910826289089,0,0,3,5,1,1,Medium,133.73136159215508,0.2494,0.0646765754101527
TXN-00936408,2025-02-01 03:05:15,115.96,TX,Grocery,1,126.7,29.14882845165994,13,Mobile,Other,Chrome,0,0.2125798732372913,7,51,1105,0.1289185046358574,0.2409936785961093,0,0,3,5,1,1,Low,78.46083905848334,0.3072,0.3049948189855982
TXN-00936355,2025-02-01 03:05:15,387.4,PA,Entertainment,1,102.6,38.85908287825571,4,Tablet,Android,Safari,0,0.054184359306413,18,50,776,0.4504543100960673,0.5333198956168703,0,0,3,5,1,1,Very High,129.86311636960914,0.2709,0.2814504171454347
TXN-00936340,2025-02-01 03:05:15,111.05,PA,Dining,1,9.7,55.45691906264028,5,Desktop,iOS,Firefox,3,0.0575919962122202,18,31,1056,0.2420292395083302,0.2441624760278418,0,0,3,5,1,1,Very High,139.43488241330763,0.1452,0.2620451115681251
TXN-00936439,2025-02-01 03:05:15,7.75,NY,Gambling,1,22.3,42.069065331769714,14,Mobile,macOS,Chrome,1,0.0646798938679999,42,52,1285,0.5791206412331146,0.0998568773581487,0,0,3,5,1,1,Medium,105.55151814556572,0.2834,0.2706214808096014
TXN-00936353,2025-02-01 03:05:15,83.39,MI,Dining,1,110.7,11.647481019382584,5,Tablet,Linux,Edge,1,0.5297857986258857,7,44,993,0.0997510493283871,0.1903663986201644,0,0,3,5,1,1,Very High,120.95220811238212,0.2285,0.1726362985752152
TXN-00936365,2025-02-01 03:05:15,41.29,CA,Retail,0,223.1,72.18357969216287,0,Desktop,macOS,Edge,1,0.6225097913990588,28,45,966,0.3232513637700404,0.3058574655504246,0,0,3,5,1,1,Low,102.63280483264484,0.2929,0.0447842698687674
TXN-00936471,2025-02-01 03:05:15,119.16,CA,Dining,0,131.0,38.92821188777588,11,Mobile,macOS,Other,0,0.3164467783726166,14,52,1605,0.1994456846223842,0.1591390560699868,0,0,3,5,1,1,High,43.8223160562657,0.2521,0.25927675012398
TXN-00936387,2025-02-01 03:05:15,153.8,TX,Online Shopping,1,53.5,31.10484813078758,1,Desktop,Android,Chrome,0,0.0972024782891488,5,40,942,0.3330063218005402,0.4501013190920431,0,0,3,5,1,1,Very High,122.132548861118,0.2304,0.1270476645782799
TXN-00936377,2025-02-01 03:05:15,107.05,MI,Grocery,1,107.0,54.78664198644755,1,Mobile,Android,Safari,0,0.2792426489291195,9,32,1014,0.1603227580916899,0.0384660226023207,0,0,3,5,1,1,Medium,75.02124472172599,0.1957,0.1305691353146373
TXN-00936375,2025-02-01 03:05:15,85.6,TX,Retail,1,25.4,69.41644411458488,9,Mobile,Other,Edge,0,0.0950464085271884,7,50,980,0.1307518439543835,0.0900645822940858,0,0,3,5,1,1,Medium,98.58977131502806,0.2552,0.237708262273439
TXN-00936348,2025-02-01 03:05:15,30.32,NC,Gas Station,0,60.9,59.615537599330985,8,Mobile,macOS,Edge,0,0.2673633061119603,6,57,1052,0.0658487902550136,0.3396655689618537,0,0,3,5,1,1,Low,74.21518560666055,0.2345,0.1011650722475265
TXN-00936372,2025-02-01 03:05:15,102.56,IL,Online Shopping,1,147.3,6.79644926180521,6,Tablet,Android,,2,0.2069818056217761,11,45,267,0.2300466424916895,0.3641300363958418,0,0,3,5,1,1,Medium,74.92212061723576,0.3411,0.2294694310109905
TXN-00936445,2025-02-01 03:05:15,33.82,NY,Department Store,0,65.2,28.886079819425238,8,Tablet,Windows,Chrome,0,0.1959508525957828,13,38,1387,0.1017991539237216,0.4592502561145918,0,0,3,5,1,1,Low,140.4652611612409,0.3421,0.1431657964077133
TXN-00936463,2025-02-01 03:05:15,49.38,MI,Other,0,166.4,51.845256759971655,9,Desktop,Windows,Chrome,1,0.2468848897347675,4,54,1436,0.1968467037802422,0.3982194230618998,0,0,3,5,1,1,Medium,102.0188779301142,0.2073,0.1324642881265685
TXN-00936436,2025-02-01 03:05:15,293.47,CA,Electronics,1,69.3,38.12252059574467,17,Mobile,iOS,Edge,1,0.2492154651256361,10,55,1750,0.3584254889924101,0.2661777256356955,0,0,3,5,1,1,Very High,112.57930686897352,0.419,0.1245197628598298
TXN-00936397,2025-02-01 03:05:15,23.68,CA,Gambling,0,9.9,84.4070805456936,7,Mobile,iOS,Firefox,3,0.0531755472668867,8,70,1210,0.532860060279985,0.4979286010123145,0,0,3,5,1,1,Medium,88.5848005652988,0.2686,0.0724160910217654
TXN-00936504,2025-02-01 04:05:15,83.18,OH,Online Shopping,0,57.7,55.88566960049341,2,Mobile,Android,Safari,1,0.1324913887964383,6,54,-29,0.2645251690564645,0.3410143358310405,0,0,4,5,1,1,High,96.1567948559372,0.3236,0.2274847823884996
TXN-00936486,2025-02-01 04:05:15,58.63,IL,Online Shopping,1,16.4,71.42842357846081,12,Mobile,macOS,Safari,0,0.3270284807049603,7,40,1059,0.6005910476371846,0.1042652246748862,0,0,4,5,1,1,Very Low,98.8796562768876,0.2929,0.1577463783922906
TXN-00936497,2025-02-01 04:05:15,15.11,TX,Retail,1,119.2,86.1044300411621,8,Desktop,macOS,Chrome,0,0.4094868091568549,4,64,663,0.2775243344017861,0.1761674042617992,0,0,4,5,1,1,Very Low,78.42591840797215,0.2085,0.0940041387464998
TXN-00936493,2025-02-01 04:05:15,58.35,TX,Department Store,1,145.6,44.02840161548596,8,Desktop,macOS,Safari,0,0.1839257616550554,12,40,852,0.08552999199983,0.6046328454408736,0,0,4,5,1,1,Medium,77.9274846423316,0.2572,0.0416888801706692
TXN-00936535,2025-02-01 04:05:15,23.83,PA,Grocery,1,154.0,33.55823849399052,4,Desktop,macOS,Chrome,0,0.4323675523621301,20,31,211,0.2428230163455892,0.3127031663408802,0,0,4,5,1,1,Medium,116.13976870691668,0.2132,0.2202485170023842
TXN-00936547,2025-02-01 04:05:15,160.65,PA,Entertainment,1,41.0,56.054472288712354,4,Desktop,Android,Safari,1,0.835304566255474,3,55,360,0.3782268334639526,0.1532515523119783,0,0,4,5,1,1,Low,152.35614005646525,0.2188,0.1856706485772244
TXN-00936520,2025-02-01 04:05:15,53.07,CA,Electronics,1,7.5,46.35882111302125,5,Tablet,Linux,Firefox,0,0.4541883575118671,4,48,581,0.0547410191361829,0.2235995998090094,0,0,4,5,1,1,Low,175.30204403941565,0.2089,0.0940988089135608
TXN-00936539,2025-02-01 04:05:15,167.21,NC,Grocery,0,206.1,45.69627788228727,4,Desktop,Android,Chrome,1,0.2848200302650098,3,39,1338,0.0932998191168015,0.1982444512380375,0,0,4,5,1,1,Medium,123.83858739360292,0.2211,0.3004732868365974
TXN-00936586,2025-02-01 05:05:15,212.05,FL,Grocery,1,75.2,13.317192167086146,5,Tablet,Android,Chrome,0,0.0931205435659172,11,66,1482,0.2108831734108384,0.0553895587141233,0,0,5,5,1,1,Medium,58.983848716622106,0.3014,0.1178648234466447
TXN-00936584,2025-02-01 05:05:15,138.94,NY,Dining,1,67.9,40.995448015899946,7,Mobile,iOS,Edge,1,0.1499481651813384,20,31,1003,0.3929922450791284,0.3698633149136487,0,0,5,5,1,1,High,92.20056758176584,0.2732,0.1968484533012856
TXN-00936561,2025-02-01 05:05:15,29.25,TX,Dining,1,126.2,67.70344069107936,11,Tablet,macOS,Chrome,2,0.162420805658671,2,50,497,0.1537453914627583,0.5943759161670064,0,0,5,5,1,1,Low,75.84822726917335,0.2794,0.2431716304656666
TXN-00936612,2025-02-01 05:05:15,25.33,NY,Entertainment,0,128.6,77.1257770690494,2,Desktop,Android,Safari,1,0.1364924358062611,20,64,1234,0.4640595417927772,0.0644896924185291,0,0,5,5,1,1,Low,87.95881600597653,0.4331,0.1997245733454234
TXN-00936594,2025-02-01 05:05:15,38.98,NC,Dining,0,162.3,48.52584079902316,0,Desktop,iOS,Firefox,0,0.3604911904224543,9,50,471,0.1794557878523826,0.0714438647255059,0,0,5,5,1,1,Low,64.47504883086626,0.2046,0.1964328619890288
TXN-00936604,2025-02-01 05:05:15,83.38,CA,Dining,0,68.5,30.0461834446579,12,Mobile,Windows,Safari,0,0.3975647876596964,10,44,454,0.1771814112131997,0.3272773236038307,0,0,5,5,1,1,Low,110.1691439779294,0.3671,0.4625036607610883
TXN-00936570,2025-02-01 05:05:15,8.44,OH,Department Store,1,45.1,50.41927239166905,12,Desktop,Linux,Chrome,1,0.1185482769635346,2,53,1253,0.5140618509999175,0.3722087302341274,0,0,5,5,1,1,Very Low,98.57779521080468,0.1902,0.152774096686694
TXN-00936581,2025-02-01 05:05:15,84.56,IL,Online Shopping,1,128.8,103.29498704507424,1,Mobile,macOS,Edge,1,0.0379859447543853,1,56,808,0.2209998036719019,0.1364200435411034,0,0,5,5,1,1,Very Low,94.47058884317109,0.4092,0.24016395753654
TXN-00936633,2025-02-01 06:05:15,232.92,IL,Retail,0,20.7,18.290302317233955,3,Mobile,macOS,Safari,0,0.1666258148365261,3,28,1545,0.2302729178786382,0.387337586674883,0,0,6,5,1,1,Very High,129.42883085056866,0.2845,0.0986869938675013
TXN-00936632,2025-02-01 06:05:15,104.81,NC,Gas Station,1,54.1,79.11091735699121,3,Tablet,iOS,Chrome,0,0.4227904040661577,5,52,1164,0.2840522278857577,0.2189947857499194,0,0,6,5,1,1,Very High,137.6733593435035,0.2585,0.1543632038145048
